Path, MIP, Institute, Model, Experiment, Ensemble, Table, Variable, Allocation (TB), Current Usage (TB), Percent used
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p2f1/6hrPlevPt, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r1i1p2f1, 6hrPlevPt, , 7.75, 7.73, 99.74
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/3hr, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, 3hr, , 8.22, 8.2, 99.76
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p2f1/6hrPlev, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r1i1p2f1, 6hrPlev, , 1.07, 1.07, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/E3hr, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, E3hr, , 1.32, 0.33, 25.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p2f1/E3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r1i1p2f1, E3hr, , 2.2, 2.19, 99.55
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/Oday, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, Oday, , 0.23, 0.23, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p2f1/SImon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r1i1p2f1, SImon, , 0.05, 0.05, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/AERmon, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, AERmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/3hr, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, 3hr, , 2.78, 0.92, 33.09
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/CFmon, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, CFmon, , 0.49, 0.49, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/CFday, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, CFday, , 4.88, 0.02, 0.41
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/Eday, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, Eday, , 0.03, 0.03, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/Emon, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, Emon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/Lmon, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, Lmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/day, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, day, , 1.36, 1.35, 99.26
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/E3hr, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, E3hr, , 0.47, 0.12, 25.53
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r1i1p1f1/CFday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r1i1p1f1, CFday, , 29.5, 0.13, 0.44
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r1i1p1f1/Eday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r1i1p1f1, Eday, , 0.94, 0.09, 9.57
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r1i1p1f1/Emon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r1i1p1f1, Emon, , 0.13, 0.13, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r1i1p1f1/LImon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r1i1p1f1, LImon, , 0.01, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r1i1p1f1/Lmon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r1i1p1f1, Lmon, , 0.03, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r1i1p1f1/day, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r1i1p1f1, day, , 2.2, 2.11, 95.91
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r1i1p1f1/6hrPlevPt, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r1i1p1f1, 6hrPlevPt, , 5.2, 0.3, 5.77
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r1i1p1f1/3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r1i1p1f1, 3hr, , 4.2, 1.86, 44.29
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r1i1p1f1/E3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r1i1p1f1, E3hr, , 1.01, 0.52, 51.49
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r1i1p1f1/6hrPlev, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r1i1p1f1, 6hrPlev, , 0.73, 0.09, 12.33
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i2p1f1/CFday, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i2p1f1, CFday, , 23.39, 0.02, 0.09
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i3p1f1/3hr, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i3p1f1, 3hr, , 3.54, 0.92, 25.99
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i3p1f1/CFday, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i3p1f1, CFday, , 23.39, 0.02, 0.09
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i3p1f1/E3hrPt, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i3p1f1, E3hrPt, , 5.39, 2.02, 37.48
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r2i1p2f1/Omon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r2i1p2f1, Omon, , 16.36, 1.87, 11.43
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r2i1p1f1/Amon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r2i1p1f1, Amon, , 0.47, 0.16, 34.04
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r2i1p1f1/AERmon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r2i1p1f1, AERmon, , 0.05, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r2i1p1f1/Emon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r2i1p1f1, Emon, , 0.13, 0.13, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r2i1p1f1/Lmon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r2i1p1f1, Lmon, , 0.03, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r2i1p1f1/LImon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r2i1p1f1, LImon, , 0.01, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r3i1p1f1/Amon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r3i1p1f1, Amon, , 0.47, 0.08, 17.02
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r3i1p1f1/Emon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r3i1p1f1, Emon, , 0.12, 0.12, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/EmonZ, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, EmonZ, , 0.09, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/EdayZ, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, EdayZ, , 1.87, 0.01, 0.53
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/E3hrPt, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, E3hrPt, , 5.67, 5.66, 99.82
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/EmonZ, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, EmonZ, , 0.06, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/EdayZ, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, EdayZ, , 0.94, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/E3hrPt, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, E3hrPt, , 2.02, 2.02, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r2i1p1f1/day, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r2i1p1f1, day, , 2.38, 2.37, 99.58
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r2i1p1f1/Eday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r2i1p1f1, Eday, , 0.94, 0.11, 11.7
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r2i1p1f1/CFday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r2i1p1f1, CFday, , 29.5, 0.32, 1.08
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r3i1p1f1/CFday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r3i1p1f1, CFday, , 29.5, 0.3, 1.02
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r3i1p1f1/Eday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r3i1p1f1, Eday, , 0.94, 0.09, 9.57
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r3i1p1f1/day, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r3i1p1f1, day, , 2.33, 2.33, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r2i1p1f1/3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r2i1p1f1, 3hr, , 4.2, 3.81, 90.71
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r2i1p1f1/E3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r2i1p1f1, E3hr, , 1.42, 1.42, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r3i1p1f1/3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r3i1p1f1, 3hr, , 4.2, 3.58, 85.24
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r3i1p1f1/E3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r3i1p1f1, E3hr, , 1.42, 1.42, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r2i1p1f1/6hrPlev, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r2i1p1f1, 6hrPlev, , 0.73, 0.69, 94.52
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r2i1p1f1/6hrPlevPt, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r2i1p1f1, 6hrPlevPt, , 5.2, 2.94, 56.54
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r3i1p1f1/6hrPlev, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r3i1p1f1, 6hrPlev, , 0.73, 0.69, 94.52
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r3i1p1f1/6hrPlevPt, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r3i1p1f1, 6hrPlevPt, , 5.2, 4.99, 95.96
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-future, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-future, , , , 27.55, 3.79, 13.76
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r2i1p2f1/E3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r2i1p2f1, E3hr, , 0.21, 0.79, 376.19
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highresSST-future, HighResMIP, EC-Earth-Consortium, EC-Earth3P, highresSST-future, , , , 6.64, 7.17, 107.98
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Omon, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Omon, , 0.16, 3.47, 2168.75
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Omon/thetao, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Omon, thetao, 5.22, 1.52, 29.12
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Omon/agessc, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Omon, agessc, 5.22, 1.49, 28.54
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Omon/vo, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Omon, vo, 5.22, 1.94, 37.16
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Omon/zfullo, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Omon, zfullo, 5.22, 0.91, 17.43
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Omon/vmo, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Omon, vmo, 5.22, 1.94, 37.16
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Omon/wmo, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Omon, wmo, 5.22, 2.0, 38.31
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Omon/umo, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Omon, umo, 5.22, 1.9, 36.4
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Omon/so, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Omon, so, 5.22, 1.1, 21.07
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Omon/uo, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Omon, uo, 5.22, 1.9, 36.4
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Omon/masscello, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Omon, masscello, 5.22, 0.92, 17.62
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/SImon, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, SImon, , 0.05, 0.65, 1300.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Oday, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Oday, , 0.32, 2.5, 781.25
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/SIday, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, SIday, , 0.48, 0.82, 170.83
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/Omon, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, Omon, , 32.94, 6.76, 20.52
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/Oday, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, Oday, , 0.12, 0.89, 741.67
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/SImon, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, SImon, , 0.02, 0.22, 1100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/SIday, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, SIday, , 0.17, 0.24, 141.18
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r2i1p2f1/6hrPlev, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r2i1p2f1, 6hrPlev, , 0.82, 0.38, 46.34
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r2i1p2f1/6hrPlevPt, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r2i1p2f1, 6hrPlevPt, , 16.25, 17.18, 105.72
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r3i1p2f1/SImon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r3i1p2f1, SImon, , 0.03, 0.06, 200.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r3i1p2f1/LImon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r3i1p2f1, LImon, , 0.02, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r3i1p2f1/Lmon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r3i1p2f1, Lmon, , 0.08, 0.01, 12.5
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r3i1p2f1/SIday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r3i1p2f1, SIday, , 0.32, 0.28, 87.5
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r3i1p2f1/Oday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r3i1p2f1, Oday, , 0.21, 0.46, 219.05
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r3i1p2f1/Emon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r3i1p2f1, Emon, , 0.11, 0.29, 263.64
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r3i1p2f1/Amon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r3i1p2f1, Amon, , 1.45, 0.3, 20.69
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r3i1p2f1/day, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r3i1p2f1, day, , 5.49, 4.78, 87.07
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r3i1p2f1/Omon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r3i1p2f1, Omon, , 16.36, 2.77, 16.93
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r3i1p2f1/6hrPlev, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r3i1p2f1, 6hrPlev, , 2.28, 0.14, 6.14
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r3i1p2f1/Eday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r3i1p2f1, Eday, , 2.92, 0.16, 5.48
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r3i1p2f1/CFday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r3i1p2f1, CFday, , 1.5, 0.06, 4.0
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-LL/hist-1950, HighResMIP, MOHC, HadGEM3-GC31-LL, hist-1950, , , , 5.1, 3.81, 74.71
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r3i1p2f1/3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r3i1p2f1, 3hr, , 13.12, 1.26, 9.6
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r3i1p2f1/6hrPlevPt, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r3i1p2f1, 6hrPlevPt, , 16.25, 2.27, 13.97
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r2i1p2f1/6hrPlev, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r2i1p2f1, 6hrPlev, , 2.28, 1.08, 47.37
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i1p1f1/Ofx, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i1p1f1, Ofx, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i1p1f1/fx, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i1p1f1, fx, , 0.0, 0.0, 0.0
/badc/cmip6/data/PRIMAVERA/HighResMIP/CMCC/CMCC-CM2-VHR4/control-1950, HighResMIP, CMCC, CMCC-CM2-VHR4, control-1950, , , , 2.57, 2.7, 105.06
/badc/cmip6/data/PRIMAVERA/HighResMIP/ECMWF/ECMWF-IFS-LR/hist-1950, HighResMIP, ECMWF, ECMWF-IFS-LR, hist-1950, , , , 1.46, 1.54, 105.48
/badc/cmip6/data/PRIMAVERA/HighResMIP/ECMWF/ECMWF-IFS-MR/hist-1950, HighResMIP, ECMWF, ECMWF-IFS-MR, hist-1950, , , , 4.1, 4.32, 105.37
/badc/cmip6/data/PRIMAVERA/HighResMIP/ECMWF/ECMWF-IFS-HR/hist-1950/r1i1p1f1, HighResMIP, ECMWF, ECMWF-IFS-HR, hist-1950, r1i1p1f1, , , 1.93, 2.03, 105.18
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-MM/hist-1950/r1i1p1f1, HighResMIP, MOHC, HadGEM3-GC31-MM, hist-1950, r1i1p1f1, , , 3.93, 3.18, 80.92
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-MM/hist-1950/r1i2p1f1, HighResMIP, MOHC, HadGEM3-GC31-MM, hist-1950, r1i2p1f1, , , 4.03, 2.22, 55.09
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-MM/hist-1950/r1i3p1f1, HighResMIP, MOHC, HadGEM3-GC31-MM, hist-1950, r1i3p1f1, , , 4.02, 2.22, 55.22
/badc/cmip6/data/PRIMAVERA/HighResMIP/ECMWF/ECMWF-IFS-HR/hist-1950/r2i1p1f1, HighResMIP, ECMWF, ECMWF-IFS-HR, hist-1950, r2i1p1f1, , , 1.93, 2.03, 105.18
/badc/cmip6/data/PRIMAVERA/HighResMIP/ECMWF/ECMWF-IFS-HR/hist-1950/r3i1p1f1, HighResMIP, ECMWF, ECMWF-IFS-HR, hist-1950, r3i1p1f1, , , 1.34, 1.41, 105.22
